f_unit,f_system,f_equipment,f_tag_name
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,MOTOR DRIVEN AUXILIARY FEEDWATER PUMP,RT1L045604_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,MOTOR DRIVEN AUXILIARY FEEDWATER PUMP,RT1L045501_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,MOTOR DRIVEN AUXILIARY FEEDWATER PUMP,FT1L045402_PNT
PLTU Tanjung Awar-Awar 1,FEEDWATER SYSTEM,MOTOR DRIVEN AUXILIARY FEEDWATER PUMP,AI1L045203_PNT
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,CIRCULATING WATER PUMP-4 #0,V4::DPU1030.HW.AI050103.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,CIRCULATING WATER PUMP-4 #0,V4::DPU1030.HW.AI050102.PV
PLTU Tenayan 1,COMMON PRETRETMENT SYSTEM #0,COAGULANT SOLUTION TANK-2 PTS #0,V4::DPU1036.HW.AI020205.PV
PLTU Tenayan 1,COMMON PRETRETMENT SYSTEM #0,COAGULANT SOLUTION TANK-2 PTS #0,V4::DPU1036.HW.DQ020606.PV
PLTU Tenayan 1,COMMON PRETRETMENT SYSTEM #0,COAGULANT SOLUTION TANK-2 PTS #0,V4::DPU1036.HW.DQ020605.PV
PLTU Tenayan 1,COMMON PRETRETMENT SYSTEM #0,COAGULANT SOLUTION TANK-2 PTS #0,V4::DPU1036.HW.DI020409.PV
PLTU Tenayan 1,COMMON INTAKE PUMP ROOM SYSTEM #0,BLOWDOWN MACHINE-2 #0,V4::DPU1037.HW.AI020102.PV
PLTU Tenayan 1,COMMON INTAKE PUMP ROOM SYSTEM #0,BLOWDOWN MACHINE-2 #0,V4::DPU1037.HW.DQ020303.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,WASTE WATER STORAGE POND-2 #0,V4::DPU1035.HW.DI020404.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,WASTE WATER STORAGE POND-2 #0,V4::DPU1035.HW.DI020402.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,WASTE WATER STORAGE POND-2 #0,V4::DPU1035.HW.DQ020602.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,WASTE WATER STORAGE POND-2 #0,V4::DPU1035.HW.DI020306.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,SLUDGE WATER STORAGE POND #0,V4::DPU1035.HW.DI030404.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,NEUTRALIZATION TANK #0,V4::DPU1035.HW.DI050305.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,NEUTRALIZATION TANK #0,V4::DPU1035.HW.DI040513.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,NEUTRALIZATION TANK #0,V4::DPU1035.HW.DQ040612.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,NEUTRALIZATION TANK #0,V4::DPU1035.HW.DI040511.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ACID METERING #0,V4::DPU1035.HW.AQ030104.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ACID METERING #0,V4::DPU1035.HW.AI030206.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ACID METERING #0,V4::DPU1035.HW.AI030204.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ACID METERING #0,V4::DPU1035.HW.DI060409.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ACID METERING #0,V4::DPU1035.HW.DI060405.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ACID METERING #0,V4::DPU1035.HW.DI060402.PV
PLTU Tenayan 1,COMMON INDUSTRY WASTE WATER TREATMENT SYSTEM #0,ACID METERING #0,V4::DPU1035.HW.DQ060605.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.AI010305.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI050201.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI020310.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DQ050412.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI050216.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DQ050410.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI050214.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI050215.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI050212.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DQ050407.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI050211.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DQ050405.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DQ050402.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DI050205.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,MIXED BED-2 #0,V4::DPU1033.HW.DQ050403.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,LIFE WATER TANK #0,V4::DPU1032.HW.DI010409.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,LIFE WATER TANK #0,V4::DPU1032.HW.DI010406.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,LIFE WATER TANK #0,V4::DPU1032.HW.DI010403.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,LIFE WATER TANK #0,V4::DPU1032.HW.DI010405.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,LIFE WATER TANK #0,V4::DPU1032.HW.DQ010603.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,LIFE WATER TANK #0,V4::DPU1032.HW.DI010404.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,ACID MEASURING TANK-1 #0,V4::DPU1032.HW.AI040104.PV
PLTU Tenayan 1,COMMON DEMINERALIZED WATER TRETMENT SYSTEM #0,ACID MEASURING TANK-1 #0,V4::DPU1032.HW.DI060106.PV
PLTU Tenayan 1,COMMON COMPLEX WATER PUMP SYSTEM #0,INDUSTRIAL PUMP-1 #0,V4::DPU1036.HW.AI010304.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,FLOCCULANT TANK-1 CWW #0,V4::DPU1038.HW.DI130304.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.AI140206.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.DI140503.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.DI140502.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.DI140412.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.DI140407.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.DI140409.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-2 #0,V4::DPU1038.HW.DI140508.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-1 #0,V4::DPU1038.HW.AI140102.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-1 #0,V4::DPU1038.HW.DI130313.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-1 #0,V4::DPU1038.HW.DI130501.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-1 #0,V4::DPU1038.HW.DQ130609.PV
PLTU Tenayan 1,COMMON COALY WASTE WATER SYSTEM #0,COALY WATER PURIFIER-1 #0,V4::DPU1038.HW.DI130407.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,SHIP UNLOADER-2 #0,V4::DPU1040.HW.DQ040801.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,SHIP UNLOADER-1 #0,V4::DPU1040.HW.DI010701.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,FEEDER-2 #0,V4::DPU1040.HW.AI010207.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,FEEDER-2 #0,V4::DPU1040.HW.DI030404.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,FEEDER-2 #0,V4::DPU1040.HW.DI030403.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C06B #0,V4::DPU1040.HW.DQ030606.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C06B #0,V4::DPU1040.HW.DQ030608.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C06B #0,V4::DPU1040.HW.DI030309.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C06B #0,V4::DPU1040.HW.DI030308.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C06B #0,V4::DPU1040.HW.DI030306.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C05 #0,V4::DPU1040.HW.AI020103.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C05 #0,V4::DPU1040.HW.DI010508.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C05 #0,V4::DPU1040.HW.DQ010610.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C05 #0,V4::DPU1040.HW.DI010501.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C05 #0,V4::DPU1040.HW.DQ040604.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C05 #0,V4::DPU1040.HW.DQ030603.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C05 #0,V4::DPU1040.HW.DI030201.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C05 #0,V4::DPU1040.HW.DI030205.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C05 #0,V4::DPU1040.HW.DI030207.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C05 #0,V4::DPU1040.HW.DQ030604.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C02A #0,V4::DPU1040.HW.DQ020612.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C02A #0,V4::DPU1039.HW.DI010310.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,CONVEYOR C02A #0,V4::DPU1038.HW.DI010404.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,COAL CRUSHER-2 #0,V4::DPU1038.HW.AQ010102.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,COAL CRUSHER-2 #0,V4::DPU1038.HW.AI020204.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,COAL CRUSHER-2 #0,V4::DPU1038.HW.AI020203.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,COAL CRUSHER-2 #0,V4::DPU1038.HW.AI020201.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,COAL CRUSHER-2 #0,V4::DPU1038.HW.DQ020606.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,COAL CRUSHER-2 #0,V4::DPU1038.HW.DI020404.PV
PLTU Tenayan 1,COMMON COAL HANDLING SYSTEM #0,COAL CRUSHER-2 #0,V4::DPU1038.HW.DI040106.PV
PLTU Tenayan 1,COMMON ASH HANDLING SYSTEM #0,SENSOR LIST COMPRESSED AIR FOR ASH #0,V4::DPU1041.HW.DI020405.PV
PLTU Tenayan 1,COMMON ASH HANDLING SYSTEM #0,SENSOR LIST COMPRESSED AIR FOR ASH #0,V4::DPU1041.HW.DI020404.PV
PLTU Tenayan 1,COMMON ASH HANDLING SYSTEM #0,SENSOR LIST COMPRESSED AIR FOR ASH #0,V4::DPU1041.HW.DI020403.PV
PLTU Tenayan 1,COMMON ASH HANDLING SYSTEM #0,ELECTRIC HEATER FOR FLY ASH-1 #0,V4::DPU1041.HW.DI020407.PV
PLTU Tenayan 1,COMMON FUEL OIL SYSTEM,OIL FEED PUMP-2 #0,V4::DPU1031.HW.RT020204.PV
PLTU Tenayan 1,COMMON FUEL OIL SYSTEM,OIL FEED PUMP-2 #0,V4::DPU1031.HW.DQ020404.PV
PLTU Tenayan 1,COMMON FUEL OIL SYSTEM,OIL FEED PUMP-2 #0,V4::DPU1031.HW.DI020302.PV
PLTU Tenayan 1,COMMON FUEL OIL SYSTEM,OIL FEED PUMP-2 #0,V4::DPU1031.HW.DQ020401.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,CONDENSATE MAKE-UP PUMP-1B #0,V4::DPU1011.HW.DI040112.PV
PLTU Tenayan 1,COMMON CONDENSATE MAKE-UP SYSTEM ,CONDENSATE MAKE-UP PUMP-1A #0,V4::DPU1010.HW.AI020303.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-4 #0,V4::DPU1051.HW.RT010106.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-4 #0,V4::DPU1051.HW.AI020207.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-4 #0,V4::DPU1051.HW.DI060108.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-4 #0,V4::DPU1051.HW.DI060107.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-4 #0,V4::DPU1051.HW.DI060111.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-4 #0,V4::DPU1051.HW.DQ060202.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-4 #0,V4::DPU1051.HW.DI060105.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-3 #0,V4::DPU1041.HW.DI060104.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-3 #0,V4::DPU1041.HW.DI060108.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-3 #0,V4::DPU1041.HW.DQ060203.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-3 #0,V4::DPU1041.HW.DI060112.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-3 #0,V4::DPU1041.HW.DQ060202.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-1 #0,V4::DPU1041.HW.DI050315.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-1 #0,V4::DPU1041.HW.DI050302.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-1 #0,V4::DPU1041.HW.DI050109.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-1 #0,V4::DPU1041.HW.DI050110.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-1 #0,V4::DPU1041.HW.DI050305.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-1 #0,V4::DPU1041.HW.DQ050214.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-1 #0,V4::DPU1041.HW.DQ050208.PV
PLTU Tenayan 1,COMMON COMPRESSED AIR STATION SYSTEM,AIR COMPRESSOR-1 #0,V4::DPU1041.HW.DI050113.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,DREDGE PUMP-3 #0,V4::DPU1030.HW.AI020105.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,DREDGE PUMP-1 #0,V4::DPU1030.HW.DI030510.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,DREDGE PUMP-1 #0,V4::DPU1030.HW.DI010413.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,DREDGE PUMP-1 #0,V4::DPU1030.HW.DQ010610.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,COOLING TOWER FAN-1D #0,V4::DPU1030.HW.RT070406.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,COOLING TOWER FAN-1D #0,V4::DPU1030.HW.DI040507.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,COOLING TOWER FAN-1D #0,V4::DPU1030.HW.DQ040612.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,COOLING TOWER FAN-1D #0,V4::DPU1030.HW.DI060104.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,COOLING TOWER FAN-1C #0,V4::DPU1030.HW.RT070402.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,COOLING TOWER FAN-1C #0,V4::DPU1030.HW.RT070401.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,COOLING TOWER FAN-1C #0,V4::DPU1030.HW.RT070305.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,COOLING TOWER FAN-1C #0,V4::DPU1030.HW.DI030305.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,COOLING TOWER FAN-1C #0,V4::DPU1030.HW.DQ030601.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,COOLING TOWER FAN-1C #0,V4::DPU1030.HW.DI030308.PV
PLTU Tenayan 1,COMMON CIRCULATING WATER SYSTEM SYSTEM,COOLING TOWER FAN-1C #0,V4::DPU1030.HW.DQ030602.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI020508.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI020506.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI060502.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI060501.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI020412.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI020410.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI020409.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI060413.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI060315.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI060314.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI060313.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI060304.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI050315.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DQ050604.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI050306.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI050303.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.AI050206.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DQ050602.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DQ050601.PV
PLTU Tenayan 1,COMMON POWER TRANSFORMER SYSTEM,SST #0,V4::DPU1029.HW.DI050308.PV
PLTU Tenayan 1,INSTRUMENT AIR SYSTEM,INSTRUMENT AIR #1,V4::DPU1011.HW.DI100105.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DI070213.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.AI060101.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DI090405.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DQ090611.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.AI110102.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DI110208.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DI110206.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DQ110409.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DI090510.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DI060209.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DQ090616.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DI060204.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DI060203.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DI090503.PV
PLTU Tenayan 1,POWER TRANSFORMER SYSTEM,LV UAT12 #1,V4::DPU1013.HW.DI060202.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR PROTECTION #1,V4::DPU1013.HW.DI010507.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1011.HW.RT080307.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1011.HW.RT090403.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1011.HW.RT090401.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1011.HW.RT090305.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1010.HW.RT030307.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1010.HW.RT030306.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1010.HW.RT030305.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1011.HW.RT030407.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1011.HW.RT030402.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1011.HW.RT030303.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1011.HW.RT030302.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1011.HW.RT030207.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1011.HW.RT030206.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1011.HW.RT030205.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1010.HW.RT030503.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1010.HW.RT030405.PV
PLTU Tenayan 1,GENERATOR SYSTEM,GENERATOR #1,V4::DPU1010.HW.RT030403.PV
PLTU Tenayan 1,GENERATOR SYSTEM,EXCITATION #1,V4::DPU1013.HW.DI070310.PV
PLTU Tenayan 1,GENERATOR SYSTEM,EXCITATION #1,V4::DPU1013.HW.DQ050406.PV
PLTU Tenayan 1,GENERATOR SYSTEM,EXCITATION #1,V4::DPU1013.HW.DI050209.PV
PLTU Tenayan 1,GENERATOR SYSTEM,EXCITATION #1,V4::DPU1013.HW.DI050203.PV
PLTU Tenayan 1,GENERATOR SYSTEM,EXCITATION #1,V4::DPU1013.HW.DI050202.PV
PLTU Tenayan 1,GENERATOR SYSTEM,EXCITATION #1,V4::DPU1013.HW.DI050201.PV
PLTU Tenayan 1,GENERATOR SYSTEM,EXCITATION #1,V4::DPU1013.HW.DI050112.PV
PLTU Tenayan 1,STEAM TURBINE SYSTEM,BEARING TURBINE #1,V4::DPU1012.HW.DI050115.PV
PLTU Tenayan 1,STEAM TURBINE SYSTEM,BEARING TURBINE #1,V4::DPU1012.HW.AI010204.PV
