f_unit_id,f_address_no,limit_mae,limit_deviation,f_model_date,sigma_lower,sigma_upper
101,V4::DPU1038.HW.AI020203.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1038.HW.AI020204.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1038.HW.AI020205.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI020101.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI040207.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.DI060116.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI020102.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI040208.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.DI060316.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1038.HW.AI010203.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1038.HW.AI020101.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1039.HW.AI010101.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1039.HW.AI010105.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1039.HW.DI020115.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1039.HW.AI010102.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1039.HW.AI010106.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1039.HW.DI020116.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1039.HW.AI010103.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1039.HW.AI010104.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI020103.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI020104.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI020105.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI020106.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI010201.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI010202.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI010203.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI010204.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI010205.PV,,,2022-03-24 11:58:03,2.576,2.576
101,V4::DPU1040.HW.AI010206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1040.HW.AI010207.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1040.HW.AI010208.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1040.HW.AI030101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI140105.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI140202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI130203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI130204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI130206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI140103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI140204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI140102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI140104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI140205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI140206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI140201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI130201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI130202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI130205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI140101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1038.HW.AI140203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI010305.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI020302.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1029.HW.AI030208.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI010302.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI020301.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI020304.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI010304.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI010303.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI020303.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1041.HW.AI010205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1041.HW.AI020107.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1041.HW.AI030203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1051.HW.RT010103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1051.HW.AI020107.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1051.HW.AI030203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1051.HW.RT010104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1041.HW.AI020207.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1041.HW.AI030204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1051.HW.RT010105.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1051.HW.AI020207.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1051.HW.AI030204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1051.HW.RT010106.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1041.HW.AI010201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1041.HW.AI010202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1041.HW.AI010206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1041.HW.AI030205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1051.HW.AI030207.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1051.HW.AI030205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1041.HW.AI010207.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1041.HW.AI030206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1041.HW.AI030207.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1051.HW.AI030206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.AI020303.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1011.HW.AI010304.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1011.HW.AI070301.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.AI010204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.AI010206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI010306.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI030105.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI040103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI040104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI010306.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI040105.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI040203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI040204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI020104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI020105.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI020104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI020105.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI010307.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI030106.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI050101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI050102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI010307.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI040106.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI050101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI050102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI010302.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI010303.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI030101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI030102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI010302.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI010303.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI040101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI040102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI010301.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI020106.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI020107.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI010301.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI020106.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI020107.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI040102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI040202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI040101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI040201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI050103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI010304.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI010305.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI030103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI030104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI010304.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI010305.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI040103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI040104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI020101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI020102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1032.HW.AI020103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI020101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI020102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1033.HW.AI020103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.AI010201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.AI010202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.AI010203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.AI010204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.AI020101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.AI020104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.RT020201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.RT020202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.RT020203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.AI020102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.AI020103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.RT020204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.RT020205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1031.HW.RT020206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI030204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI030206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI040203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI030205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI040204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI040205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI060104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI060103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI010203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI010206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI020203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI020206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI010204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI020204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI060205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI060105.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI060106.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI010202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI010205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI020202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI020205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI030203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI030202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI030207.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI060201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI060202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI060203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI060204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI040202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI050205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI050206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI060101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI050203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI050204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI050106.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI010201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI020201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI030201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI040201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI040206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI060102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI050103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI050104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI050105.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI050101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI050102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI060206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI050201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1035.HW.AI050202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1037.HW.AI010101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1037.HW.AI010102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1037.HW.AI020101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1037.HW.AI020102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1037.HW.AI010103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1037.HW.AI020103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1029.HW.AI050101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1029.HW.AI050102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1029.HW.AI050206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1029.HW.AI050207.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1029.HW.AI060101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1029.HW.AI060102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1029.HW.AI060206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1029.HW.AI060207.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI010201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI030101.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI020201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI010207.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI010301.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI010203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI020203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI010204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI010206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI020205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI010202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI020202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI010205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI020204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI020206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI020207.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI030102.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1036.HW.AI030103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.AI010202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.AI010203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1011.HW.AI010201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1011.HW.AI010301.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.AI010205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.AI020302.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.RT010301.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.RT010302.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.RT010303.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.RT010604.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.RT010605.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1010.HW.RT010606.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1029.HW.AI010301.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1029.HW.AI010305.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1029.HW.AI030104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1011.HW.AI010205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1011.HW.AI010303.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1011.HW.RT010401.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1011.HW.RT010402.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1011.HW.RT010403.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1011.HW.RT020305.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1011.HW.RT020306.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1011.HW.RT020307.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI010201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.AI010201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI010205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030103.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030302.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.RT010302.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.AI030107.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.AI030303.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.RT030401.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.RT030402.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.RT030403.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI020201.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030303.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.RT010303.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.RT050301.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.RT050302.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.RT050303.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.AI020107.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.AI030104.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI020202.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030105.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030205.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030304.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.RT010304.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.AI030108.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.AI030204.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.RT030404.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.RT030405.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.RT030406.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI020203.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030106.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030207.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030305.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI030306.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.RT010305.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.RT010306.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.RT050304.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.RT050305.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.RT050306.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.AI030208.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1009.HW.AI030304.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI020206.PV,,,2022-03-24 11:58:04,2.576,2.576
101,V4::DPU1008.HW.AI020208.PV,,,2022-03-24 11:58:05,2.576,2.576
101,V4::DPU1009.HW.AI020103.PV,,,2022-03-24 11:58:05,2.576,2.576
101,V4::DPU1009.HW.AI020108.PV,,,2022-03-24 11:58:05,2.576,2.576
101,V4::DPU1010.HW.AI020201.PV,,,2022-03-24 11:58:05,2.576,2.576
101,V4::DPU1010.HW.AI020202.PV,,,2022-03-24 11:58:05,2.576,2.576
101,V4::DPU1010.HW.AI020203.PV,,,2022-03-24 11:58:05,2.576,2.576
101,V4::DPU1010.HW.AI020304.PV,,,2022-03-24 11:58:05,2.576,2.576
101,V4::DPU1010.HW.AI030104.PV,,,2022-03-24 11:58:05,2.576,2.576
